,Tag,Zeit,Temp,Raum,Anzahl
2092,13,9.344669,21.0,Vorraum 5C-15,5.0
2093,13,9.346493,12.0,Vorraum 5C-15,0.0
2094,13,9.348234,12.0,5C-15,0.0
2116,13,11.446785,12.0,5C-15,0.0
2117,13,11.4486246,12.0,5C-15,0.0
2118,13,11.4502926,12.0,Vorraum 5C-15,0.0
2119,13,11.4520264,21.0,5C-01.1,5.0
2122,13,11.4723711,12.0,5C-01.1,0.0
2123,13,11.4741621,12.0,5C-01.1,0.0
2124,13,11.4758873,12.0,Vorraum 5C-15,0.0
2125,13,11.477726,12.0,5C-15,0.0
2147,13,12.1275711,12.0,5C-15,0.0
2148,13,12.1293545,12.0,Vorraum 5C-15,0.0
2152,13,12.1426926,12.0,4C-01.1,0.0
2153,13,12.144393,12.0,4C-01.1,0.0
2154,13,12.1462078,12.0,4C-01.1,0.0
2155,13,12.1478758,12.0,4C-01.2,0.0
2156,13,12.1482334,12.0,4C-01.2,0.0
2157,13,12.1497154,12.0,4C-01.2,0.0
2159,13,12.1514244,12.0,4C-01.1,0.0
2160,13,12.1517735,12.0,4C-01.1,0.0
2162,13,12.153532,21.0,4C-01.1,5.0
2163,13,12.1549559,21.0,4C-01.1,5.0
2164,13,12.1553059,21.0,4C-01.1,5.0
2169,13,12.1661129,12.0,Vorraum 5C-15,0.0
2170,13,12.1661129,12.0,Vorraum 5C-15,0.0
2171,13,12.1678543,12.0,Vorraum 5C-15,0.0
2172,13,12.1678543,12.0,Vorraum 5C-15,0.0
2173,13,12.68785,12.0,Vorraum 5C-15,0.0
2174,13,12.6896725,12.0,Vorraum 5C-15,0.0
2175,13,12.6914549,12.0,5C-15,0.0
2186,13,13.268465,12.0,5C-15,0.0
2187,13,13.2701988,12.0,5C-15,0.0
2188,13,13.2719326,12.0,Vorraum 5C-15,0.0
2189,13,13.2895832,12.0,Vorraum 5C-15,0.0
2190,13,13.2913656,12.0,Vorraum 5C-15,0.0
2191,13,13.2931156,12.0,5C-15,0.0
2192,13,13.2948246,12.0,5C-15,0.0
2314,13,16.3514652,12.0,5C-15,0.0
2315,13,16.3514652,12.0,5C-15,0.0
2316,13,16.3532562,12.0,Vorraum 5C-15,0.0
2317,13,16.3532562,21.0,Vorraum 5C-15,5.0
2318,13,16.35503,12.0,5C-01.1,0.0
2319,13,16.35503,12.0,5C-01.1,0.0
2322,13,16.381916,12.0,5C-01.1,0.0
2323,13,16.381916,12.0,5C-01.1,0.0
2324,13,16.3836746,12.0,Vorraum 5C-15,0.0
2325,13,16.3836746,12.0,Vorraum 5C-15,0.0
2326,13,16.3854,12.0,5C-15,0.0
2327,13,16.3854,12.0,5C-15,0.0
2328,13,16.3871574,21.0,5C-15,5.0
2329,13,16.3871574,12.0,5C-15,0.0
2346,13,16.575325,12.0,5C-15,0.0
2347,13,16.577116,12.0,Vorraum 5C-15,0.0
2350,13,16.5876141,12.0,4C-01.1,0.0
2351,13,16.5894051,12.0,4C-01.1,0.0
2352,13,16.591114,12.0,4C-01.1,0.0
2353,13,16.5928383,12.0,Flur 4. OG Übergang,0.0
2354,13,16.59458,12.0,Flur 4. OG Übergang,0.0
2355,13,16.6154938,12.0,Flur 4. OG Übergang,0.0
2356,13,16.6172371,12.0,Flur 4. OG Übergang,0.0
2357,13,16.61901,12.0,4C-01.2,0.0
2358,13,16.62085,12.0,4C-01.1,0.0
2359,13,16.6225433,12.0,4C-01.1,0.0
2360,13,16.6243,12.0,4C-01.1,0.0
2363,13,16.6347332,12.0,5C-15,0.0
2364,13,16.6364746,12.0,5C-15,0.0
2375,13,17.455143,12.0,5C-15,0.0
2376,13,17.4569168,12.0,Vorraum 5C-15,0.0
2377,13,17.45866,21.0,Vorraum 5C-15,5.0
2380,13,17.469677,12.0,4C-01.1,0.0
2381,13,17.471386,12.0,4C-01.1,0.0
2383,13,17.47495,12.0,Flur 4. OG Übergang,0.0
2384,13,17.4766769,12.0,Flur 4. OG Übergang,0.0
2385,16,8.861231,12.0,Flur 4. OG Übergang,0.0
2386,16,8.863037,12.0,Flur 4. OG Übergang,0.0
2387,16,8.86477852,12.0,4C-01.2,0.0
2388,16,8.866602,21.0,4C-01.1,5.0
2390,16,8.870117,12.0,4C-01.1,0.0
2393,16,8.880957,12.0,5C-15,0.0
2394,16,8.882764,12.0,5C-15,0.0
2424,16,11.7029781,12.0,5C-15,0.0
2425,16,11.70472,12.0,Vorraum 5C-15,0.0
2426,16,11.7065268,12.0,5C-01.1,0.0
2429,16,11.7350912,12.0,5C-01.1,0.0
2430,16,11.7368164,12.0,Vorraum 5C-15,0.0
2431,16,11.7385578,12.0,5C-15,0.0
2432,16,11.7403316,12.0,5C-15,0.0
2443,16,12.1283531,12.0,Vorraum 5C-15,0.0
2446,16,12.1391764,12.0,4C-01.1,0.0
2447,16,12.141016,12.0,4C-01.1,0.0
2449,16,12.144515,12.0,Flur 4. OG Übergang,0.0
2450,16,12.1462078,12.0,Flur 4. OG Übergang,0.0
2451,16,12.1616859,12.0,Flur 4. OG Übergang,0.0
2452,16,12.1639977,12.0,Flur 4. OG Übergang,0.0
2453,16,12.1657715,12.0,Flur 4. OG Übergang,0.0
2454,16,12.1674967,12.0,Flur 4. OG Übergang,0.0
2455,16,12.1692381,12.0,Flur 4. OG Übergang,0.0
2456,16,12.1709471,12.0,Flur 4. OG Übergang,0.0
2457,16,12.1730309,21.0,Flur 4. OG Übergang,5.0
2458,16,12.1747885,12.0,Flur 4. OG Übergang,0.0
2459,16,12.1764975,12.0,Flur 4. OG Übergang,0.0
2460,16,12.17819,12.0,Flur 4. OG Übergang,0.0
2461,16,12.1799154,21.0,Flur 4. OG Übergang,5.0
2462,16,12.1816893,12.0,Flur 4. OG Übergang,0.0
2463,16,12.1834145,21.0,Flur 4. OG Übergang,5.0
2464,16,12.1852055,12.0,Flur 4. OG Übergang,0.0
2465,16,12.1869793,12.0,Flur 4. OG Übergang,0.0
2466,16,12.1887369,12.0,Flur 4. OG Übergang,0.0
2467,16,12.190527,12.0,Flur 4. OG Übergang,0.0
2468,16,12.1923008,12.0,Flur 4. OG Übergang,0.0
2469,16,12.1945477,12.0,Flur 4. OG Übergang,0.0
2470,16,12.19624,12.0,Flur 4. OG Übergang,0.0
2471,16,12.197998,12.0,Flur 4. OG Übergang,0.0
2472,16,12.1997557,12.0,Flur 4. OG Übergang,0.0
2473,16,12.2014322,21.0,Flur 4. OG Übergang,5.0
2474,16,12.203207,21.0,Flur 4. OG Übergang,5.0
2475,16,12.2049637,21.0,Flur 4. OG Übergang,5.0
2476,16,12.2067385,12.0,Flur 4. OG Übergang,0.0
2477,16,12.2084312,12.0,Flur 4. OG Übergang,0.0
2478,16,12.2102051,12.0,Flur 4. OG Übergang,0.0
2479,16,12.2119627,12.0,Flur 4. OG Übergang,0.0
2480,16,12.2137527,12.0,Flur 4. OG Übergang,0.0
2481,16,12.2155275,12.0,Flur 4. OG Übergang,0.0
2482,16,12.2172527,12.0,Flur 4. OG Übergang,0.0
2483,16,12.21901,12.0,Flur 4. OG Übergang,0.0
2484,16,12.220768,21.0,Flur 4. OG Übergang,5.0
2485,16,12.2224283,21.0,Flur 4. OG Übergang,5.0
2486,16,12.2242031,21.0,Flur 4. OG Übergang,5.0
2487,16,12.2259769,12.0,Flur 4. OG Übergang,0.0
2488,16,12.2277346,12.0,Flur 4. OG Übergang,0.0
2489,16,12.2295084,12.0,Flur 4. OG Übergang,0.0
2490,16,12.231266,21.0,Flur 4. OG Übergang,5.0
2491,16,12.2330723,12.0,Flur 4. OG Übergang,0.0
2492,16,12.2348309,12.0,Flur 4. OG Übergang,0.0
2493,16,12.2365885,12.0,Flur 4. OG Übergang,0.0
2494,16,12.2383461,12.0,Flur 4. OG Übergang,0.0
2495,16,12.2401047,12.0,Flur 4. OG Übergang,0.0
2496,16,12.2418613,12.0,Flur 4. OG Übergang,0.0
2497,16,12.24362,12.0,Flur 4. OG Übergang,0.0
2498,16,12.2453775,12.0,Flur 4. OG Übergang,0.0
2499,16,12.2471523,12.0,Flur 4. OG Übergang,0.0
2500,16,12.2489262,12.0,Flur 4. OG Übergang,0.0
2501,16,12.2507,12.0,Flur 4. OG Übergang,0.0
2502,16,12.2524576,12.0,Flur 4. OG Übergang,0.0
2503,16,12.2542324,12.0,Flur 4. OG Übergang,0.0
2504,16,12.2559891,12.0,Flur 4. OG Übergang,0.0
2505,16,12.2577639,12.0,Flur 4. OG Übergang,0.0
2506,16,12.2595215,12.0,Flur 4. OG Übergang,0.0
2507,16,12.2612629,12.0,Flur 4. OG Übergang,0.0
2508,16,12.2630367,12.0,Flur 4. OG Übergang,0.0
2509,16,12.2647781,12.0,Flur 4. OG Übergang,0.0
2510,16,12.2666016,12.0,Flur 4. OG Übergang,0.0
2511,16,12.268343,12.0,Flur 4. OG Übergang,0.0
2512,16,12.2701015,12.0,Flur 4. OG Übergang,0.0
2513,16,12.2717609,12.0,Flur 4. OG Übergang,0.0
2514,16,12.2735348,12.0,Flur 4. OG Übergang,0.0
2515,16,12.2753086,21.0,Flur 4. OG Übergang,5.0
2516,16,12.2770672,12.0,Flur 4. OG Übergang,0.0
2517,16,12.2788734,12.0,Flur 4. OG Übergang,0.0
2518,16,12.280632,21.0,Flur 4. OG Übergang,5.0
2519,16,12.2823887,12.0,Flur 4. OG Übergang,0.0
2520,16,12.2841473,21.0,Flur 4. OG Übergang,5.0
2521,16,12.2859211,12.0,Flur 4. OG Übergang,0.0
2522,16,12.2875977,12.0,Flur 4. OG Übergang,0.0
2523,16,12.2893715,12.0,Flur 4. OG Übergang,0.0
2524,16,12.2911453,12.0,Flur 4. OG Übergang,0.0
2525,16,12.29292,12.0,Flur 4. OG Übergang,0.0
2526,16,12.2946615,21.0,Flur 4. OG Übergang,5.0
2527,16,12.2964191,12.0,Flur 4. OG Übergang,0.0
2528,16,12.2981777,12.0,Flur 4. OG Übergang,0.0
2529,16,12.2999516,12.0,Flur 4. OG Übergang,0.0
2530,16,12.3017092,12.0,Flur 4. OG Übergang,0.0
2531,16,12.3034506,12.0,Flur 4. OG Übergang,0.0
2532,16,12.3052578,12.0,Flur 4. OG Übergang,0.0
2533,16,12.3070145,12.0,Flur 4. OG Übergang,0.0
2534,16,12.3088379,12.0,Flur 4. OG Übergang,0.0
2535,16,12.3105955,12.0,Flur 4. OG Übergang,0.0
2536,16,12.3123531,12.0,Flur 4. OG Übergang,0.0
2537,16,12.3141117,12.0,Flur 4. OG Übergang,0.0
2538,16,12.3158693,21.0,Flur 4. OG Übergang,5.0
2539,16,12.3176432,12.0,Flur 4. OG Übergang,0.0
2540,16,12.3194008,12.0,Flur 4. OG Übergang,0.0
2541,16,12.3211422,12.0,Flur 4. OG Übergang,0.0
2542,16,12.322916,12.0,Flur 4. OG Übergang,0.0
2543,16,12.3246746,12.0,Flur 4. OG Übergang,0.0
2544,16,12.3264322,12.0,Flur 4. OG Übergang,0.0
2545,16,12.328207,12.0,Flur 4. OG Übergang,0.0
2546,16,12.3298826,12.0,Flur 4. OG Übergang,0.0
2547,16,12.3316574,12.0,Flur 4. OG Übergang,0.0
2548,16,12.3334141,12.0,Flur 4. OG Übergang,0.0
2549,16,12.3351727,12.0,Flur 4. OG Übergang,0.0
2550,16,12.3369627,12.0,Flur 4. OG Übergang,0.0
2551,16,12.33872,12.0,Flur 4. OG Übergang,0.0
2552,16,12.3404789,12.0,Flur 4. OG Übergang,0.0
2553,16,12.3422689,12.0,Flur 4. OG Übergang,0.0
2554,16,12.3440266,12.0,Flur 4. OG Übergang,0.0
2555,16,12.3457851,12.0,Flur 4. OG Übergang,0.0
2556,16,12.3475418,12.0,Flur 4. OG Übergang,0.0
2557,16,12.3493,12.0,Flur 4. OG Übergang,0.0
2558,16,12.35109,12.0,Flur 4. OG Übergang,0.0
2559,16,12.3528976,12.0,Flur 4. OG Übergang,0.0
2560,16,12.3546543,12.0,Flur 4. OG Übergang,0.0
2561,16,12.3564129,12.0,Flur 4. OG Übergang,0.0
2562,16,12.3581705,12.0,Flur 4. OG Übergang,0.0
2563,16,12.3599453,12.0,Flur 4. OG Übergang,0.0
2564,16,12.361702,12.0,Flur 4. OG Übergang,0.0
2565,16,12.3635092,12.0,Flur 4. OG Übergang,0.0
2566,16,12.365283,12.0,Flur 4. OG Übergang,0.0
2567,16,12.3670406,21.0,Flur 4. OG Übergang,5.0
2568,16,12.36875,21.0,Flur 4. OG Übergang,5.0
2569,16,12.3705082,21.0,Flur 4. OG Übergang,5.0
2570,16,12.37225,12.0,Flur 4. OG Übergang,0.0
2571,16,12.3739262,12.0,Flur 4. OG Übergang,0.0
2572,16,12.3757486,12.0,Flur 4. OG Übergang,0.0
2573,16,12.3775234,12.0,Flur 4. OG Übergang,0.0
2574,16,12.3792973,12.0,Flur 4. OG Übergang,0.0
2575,16,12.38112,21.0,Flur 4. OG Übergang,5.0
2576,16,12.3828773,12.0,Flur 4. OG Übergang,0.0
2577,16,12.3846684,12.0,Flur 4. OG Übergang,0.0
2578,16,12.386426,21.0,Flur 4. OG Übergang,5.0
2579,16,12.3882,21.0,Flur 4. OG Übergang,5.0
2580,16,12.38999,12.0,Flur 4. OG Übergang,0.0
2581,16,12.3917484,12.0,Flur 4. OG Übergang,0.0
2582,16,12.3935061,12.0,Flur 4. OG Übergang,0.0
2583,16,12.3951664,12.0,Flur 4. OG Übergang,0.0
2584,16,12.396924,12.0,Flur 4. OG Übergang,0.0
2585,16,12.398633,12.0,Flur 4. OG Übergang,0.0
2586,16,12.400423,12.0,Flur 4. OG Übergang,0.0
2587,16,12.4021645,12.0,Flur 4. OG Übergang,0.0
2588,16,12.4039383,12.0,Flur 4. OG Übergang,0.0
2589,16,12.4057293,12.0,Flur 4. OG Übergang,0.0
2590,16,12.4074221,12.0,Flur 4. OG Übergang,0.0
2591,16,12.4091148,21.0,Flur 4. OG Übergang,5.0
2592,16,12.4109211,12.0,Flur 4. OG Übergang,0.0
2593,16,12.4127274,12.0,Flur 4. OG Übergang,0.0
2594,16,12.4145021,12.0,Flur 4. OG Übergang,0.0
2595,16,12.4161777,12.0,Flur 4. OG Übergang,0.0
2596,16,12.4179525,12.0,Flur 4. OG Übergang,0.0
2597,16,12.41971,12.0,Flur 4. OG Übergang,0.0
2598,16,12.421484,12.0,Flur 4. OG Übergang,0.0
2599,16,12.4232578,21.0,Flur 4. OG Übergang,5.0
2600,16,12.4250326,21.0,Flur 4. OG Übergang,5.0
2601,16,12.4268064,12.0,Flur 4. OG Übergang,0.0
2602,16,12.4285812,12.0,Flur 4. OG Übergang,0.0
2603,16,12.4303379,12.0,Flur 4. OG Übergang,0.0
2604,16,12.4320965,12.0,Flur 4. OG Übergang,0.0
2605,16,12.4338541,12.0,Flur 4. OG Übergang,0.0
2606,16,12.4356117,12.0,Flur 4. OG Übergang,0.0
2607,16,12.4374352,12.0,Flur 4. OG Übergang,0.0
2608,16,12.4391928,12.0,Flur 4. OG Übergang,0.0
2609,16,12.4409666,12.0,Flur 4. OG Übergang,0.0
2610,16,12.4427414,12.0,Flur 4. OG Übergang,0.0
2611,16,12.4445152,12.0,Flur 4. OG Übergang,0.0
2612,16,12.4463215,12.0,Flur 4. OG Übergang,0.0
2613,16,12.4481125,12.0,Flur 4. OG Übergang,0.0
2614,16,12.4498215,12.0,Flur 4. OG Übergang,0.0
2615,16,12.4516277,12.0,Flur 4. OG Übergang,0.0
2616,16,12.4533854,12.0,Flur 4. OG Übergang,0.0
2617,16,12.45516,12.0,Flur 4. OG Übergang,0.0
2618,16,12.4569168,12.0,Flur 4. OG Übergang,0.0
2619,16,12.4587078,12.0,Flur 4. OG Übergang,0.0
2620,16,12.4604979,12.0,Flur 4. OG Übergang,0.0
2621,16,12.4622726,12.0,Flur 4. OG Übergang,0.0
2622,16,12.4640465,12.0,Flur 4. OG Übergang,0.0
2623,16,12.4658365,12.0,Flur 4. OG Übergang,0.0
2624,16,12.4676437,12.0,Flur 4. OG Übergang,0.0
2625,16,12.46945,21.0,Flur 4. OG Übergang,5.0
2626,16,12.47124,12.0,Flur 4. OG Übergang,0.0
2627,16,12.4730148,12.0,Flur 4. OG Übergang,0.0
2628,16,12.4747391,12.0,Flur 4. OG Übergang,0.0
2629,16,12.4765139,12.0,Flur 4. OG Übergang,0.0
2630,16,12.4783039,12.0,Flur 4. OG Übergang,0.0
2631,16,12.4800949,12.0,Flur 4. OG Übergang,0.0
2632,16,12.4819174,12.0,Flur 4. OG Übergang,0.0
2633,16,12.483675,12.0,Flur 4. OG Übergang,0.0
2634,16,12.4854488,12.0,Flur 4. OG Übergang,0.0
2635,16,12.4872074,12.0,Flur 4. OG Übergang,0.0
2636,16,12.488965,12.0,Flur 4. OG Übergang,0.0
2637,16,12.4907389,21.0,Flur 4. OG Übergang,5.0
2638,16,12.49248,21.0,Flur 4. OG Übergang,5.0
2639,16,12.49427,12.0,Flur 4. OG Übergang,0.0
2640,16,12.4960451,12.0,Flur 4. OG Übergang,0.0
2641,16,12.4978027,12.0,Flur 4. OG Übergang,0.0
2642,16,12.4995117,12.0,Flur 4. OG Übergang,0.0
2643,16,12.5012856,12.0,Flur 4. OG Übergang,0.0
2644,16,12.503109,12.0,Flur 4. OG Übergang,0.0
2645,16,12.5048666,12.0,Flur 4. OG Übergang,0.0
2646,16,12.5066242,12.0,Flur 4. OG Übergang,0.0
2647,16,12.5083828,12.0,Flur 4. OG Übergang,0.0
2648,16,12.5101395,12.0,Flur 4. OG Übergang,0.0
2649,16,12.5118809,12.0,Flur 4. OG Übergang,0.0
2650,16,12.5136395,12.0,Flur 4. OG Übergang,0.0
2651,16,12.5153809,12.0,Flur 4. OG Übergang,0.0
2652,16,12.5171385,12.0,Flur 4. OG Übergang,0.0
2653,16,12.5189133,12.0,Flur 4. OG Übergang,0.0
2654,16,12.5206547,12.0,Flur 4. OG Übergang,0.0
2655,16,12.5224123,12.0,Flur 4. OG Übergang,0.0
2656,16,12.524332,12.0,Flur 4. OG Übergang,0.0
2657,16,12.5261068,12.0,Flur 4. OG Übergang,0.0
2658,16,12.5278645,12.0,Flur 4. OG Übergang,0.0
2659,16,12.5296059,12.0,Flur 4. OG Übergang,0.0
2660,16,12.5313644,12.0,Flur 4. OG Übergang,0.0
2661,16,12.5331211,12.0,Flur 4. OG Übergang,0.0
2662,16,12.5348635,12.0,Flur 4. OG Übergang,0.0
2663,16,12.5365391,12.0,Flur 4. OG Übergang,0.0
2664,16,12.5382814,12.0,Flur 4. OG Übergang,0.0
2665,16,12.5400391,12.0,Flur 4. OG Übergang,0.0
2666,16,12.5417967,12.0,Flur 4. OG Übergang,0.0
2667,16,12.5435543,12.0,Flur 4. OG Übergang,0.0
2668,16,12.5453777,12.0,Flur 4. OG Übergang,0.0
2669,16,12.5471354,12.0,Flur 4. OG Übergang,0.0
2670,16,12.548893,21.0,Flur 4. OG Übergang,5.0
2671,16,12.550602,21.0,Flur 4. OG Übergang,5.0
2672,16,12.5523605,12.0,Flur 4. OG Übergang,0.0
2673,16,12.5541172,12.0,Flur 4. OG Übergang,0.0
2674,16,12.555892,12.0,Flur 4. OG Übergang,0.0
2675,16,12.557682,12.0,Flur 4. OG Übergang,0.0
2676,16,12.559473,12.0,Flur 4. OG Übergang,0.0
2677,16,12.5612144,12.0,Flur 4. OG Übergang,0.0
2678,16,12.5629721,12.0,Flur 4. OG Übergang,0.0
2679,16,12.56473,12.0,Flur 4. OG Übergang,0.0
2680,16,12.5665359,12.0,Flur 4. OG Übergang,0.0
2681,16,12.5682774,21.0,Flur 4. OG Übergang,5.0
2682,16,12.5700684,21.0,Flur 4. OG Übergang,5.0
2683,16,12.5718594,21.0,Flur 4. OG Übergang,5.0
2684,16,12.5736332,12.0,Flur 4. OG Übergang,0.0
2685,16,12.5753422,12.0,Flur 4. OG Übergang,0.0
2686,16,12.5771,12.0,Flur 4. OG Übergang,0.0
2687,16,12.5788574,21.0,Flur 4. OG Übergang,5.0
2688,16,12.5805988,12.0,Flur 4. OG Übergang,0.0
2689,16,12.58239,12.0,Flur 4. OG Übergang,0.0
2690,16,12.5841465,12.0,Flur 4. OG Übergang,0.0
2691,16,12.5859213,21.0,Flur 4. OG Übergang,5.0
2692,16,12.5876951,21.0,Flur 4. OG Übergang,5.0
2693,16,12.5895176,12.0,Flur 4. OG Übergang,0.0
2694,16,12.5912924,12.0,Flur 4. OG Übergang,0.0
2695,16,12.59305,12.0,Flur 4. OG Übergang,0.0
2696,16,12.5947914,12.0,Flur 4. OG Übergang,0.0
2697,16,12.5965977,12.0,Flur 4. OG Übergang,0.0
2698,16,12.59834,12.0,Flur 4. OG Übergang,0.0
2699,16,12.600049,12.0,Flur 4. OG Übergang,0.0
2700,16,12.60179,12.0,Flur 4. OG Übergang,0.0
2701,16,12.6035318,12.0,Flur 4. OG Übergang,0.0
2702,16,12.6052732,21.0,Flur 4. OG Übergang,5.0
2703,16,12.6070309,21.0,Flur 4. OG Übergang,5.0
2704,16,12.6087723,21.0,Flur 4. OG Übergang,5.0
2705,16,12.6105309,12.0,Flur 4. OG Übergang,0.0
2706,16,12.6122885,21.0,Flur 4. OG Übergang,5.0
2707,16,12.6140623,21.0,Flur 4. OG Übergang,5.0
2708,16,12.6158371,21.0,Flur 4. OG Übergang,5.0
2709,16,12.6176109,12.0,Flur 4. OG Übergang,0.0
2710,16,12.6193686,12.0,Flur 4. OG Übergang,0.0
2711,16,12.6211262,12.0,Flur 4. OG Übergang,0.0
2712,16,12.6228676,12.0,Flur 4. OG Übergang,0.0
2713,16,12.6246414,12.0,Flur 4. OG Übergang,0.0
2714,16,12.62635,12.0,Flur 4. OG Übergang,0.0
2715,16,12.6280918,12.0,Flur 4. OG Übergang,0.0
2716,16,12.6298342,12.0,Flur 4. OG Übergang,0.0
2717,16,12.63151,12.0,Flur 4. OG Übergang,0.0
2718,16,12.633317,12.0,Flur 4. OG Übergang,0.0
2719,16,12.63501,12.0,Flur 4. OG Übergang,0.0
2720,16,12.636735,21.0,Flur 4. OG Übergang,5.0
2721,16,12.63846,12.0,Flur 4. OG Übergang,0.0
2722,16,12.6401691,12.0,Flur 4. OG Übergang,0.0
2723,16,12.6418781,12.0,Flur 4. OG Übergang,0.0
2724,16,12.6435709,12.0,Flur 4. OG Übergang,0.0
2725,16,12.6452961,12.0,Flur 4. OG Übergang,0.0
2726,16,12.6470051,12.0,Flur 4. OG Übergang,0.0
2727,16,12.6486816,12.0,Flur 4. OG Übergang,0.0
2728,16,12.6504068,12.0,Flur 4. OG Übergang,0.0
2729,16,12.6521158,12.0,Flur 4. OG Übergang,0.0
2730,16,12.6538734,12.0,Flur 4. OG Übergang,0.0
2731,16,12.6555662,12.0,Flur 4. OG Übergang,0.0
2732,16,12.6572914,12.0,Flur 4. OG Übergang,0.0
2733,16,12.6589842,12.0,Flur 4. OG Übergang,0.0
2734,16,12.6607265,12.0,Flur 4. OG Übergang,0.0
2735,16,12.6624022,12.0,Flur 4. OG Übergang,0.0
2736,16,12.6640787,21.0,Flur 4. OG Übergang,5.0
2737,16,12.6658688,21.0,Flur 4. OG Übergang,5.0
2738,16,12.6676273,12.0,Flur 4. OG Übergang,0.0
2739,16,12.6693687,12.0,Flur 4. OG Übergang,0.0
2740,16,12.6711426,12.0,Flur 4. OG Übergang,0.0
2741,16,12.6729,12.0,Flur 4. OG Übergang,0.0
2742,16,12.6745768,12.0,Flur 4. OG Übergang,0.0
2743,16,12.6763515,12.0,Flur 4. OG Übergang,0.0
2744,16,12.6781578,12.0,Flur 4. OG Übergang,0.0
2745,16,12.6798668,12.0,Flur 4. OG Übergang,0.0
2746,16,12.6815758,12.0,Flur 4. OG Übergang,0.0
2747,16,12.6832848,12.0,Flur 4. OG Übergang,0.0
2748,16,12.6849937,12.0,Flur 4. OG Übergang,0.0
2749,16,12.68667,12.0,Flur 4. OG Übergang,0.0
2750,16,12.6883621,12.0,Flur 4. OG Übergang,0.0
2751,16,12.6900883,12.0,Flur 4. OG Übergang,0.0
2752,16,12.6917973,12.0,Flur 4. OG Übergang,0.0
2753,16,12.6935062,12.0,Flur 4. OG Übergang,0.0
2754,16,12.6952152,12.0,Flur 4. OG Übergang,0.0
2755,16,12.6970539,12.0,Flur 4. OG Übergang,0.0
2756,16,12.6995449,12.0,Flur 4. OG Übergang,0.0
2757,16,12.7013016,12.0,Flur 4. OG Übergang,0.0
2758,16,12.703043,12.0,Flur 4. OG Übergang,0.0
2759,16,12.7048178,12.0,Flur 4. OG Übergang,0.0
2760,16,12.7065592,12.0,Flur 4. OG Übergang,0.0
2761,16,12.7083817,12.0,Flur 4. OG Übergang,0.0
2762,16,12.7100906,12.0,Flur 4. OG Übergang,0.0
2763,16,12.7118654,12.0,Flur 4. OG Übergang,0.0
2764,16,12.7135906,12.0,Flur 4. OG Übergang,0.0
2765,16,12.7153807,21.0,Flur 4. OG Übergang,5.0
2766,16,12.7171059,21.0,Flur 4. OG Übergang,5.0
2767,16,12.718832,12.0,Flur 4. OG Übergang,0.0
2768,16,12.7205734,12.0,Flur 4. OG Übergang,0.0
2769,16,12.7222652,12.0,Flur 4. OG Übergang,0.0
2770,16,12.7239742,12.0,Flur 4. OG Übergang,0.0
2771,16,12.7257156,12.0,Flur 4. OG Übergang,0.0
2772,16,12.7274246,12.0,Flur 4. OG Übergang,0.0
2773,16,12.7276039,12.0,Flur 4. OG Übergang,0.0
2774,16,12.7303066,21.0,Flur 4. OG Übergang,5.0
2775,16,12.7303066,21.0,Flur 4. OG Übergang,5.0
2776,16,12.7320309,21.0,4C-01.2,5.0
2777,16,12.7320309,12.0,4C-01.2,0.0
2778,16,12.7338705,12.0,4C-01.1,0.0
2779,16,12.7338705,12.0,4C-01.1,0.0
2780,16,12.7356443,12.0,4C-01.1,0.0
2781,16,12.7356443,12.0,4C-01.1,0.0
2782,16,12.7373371,12.0,4C-01.1,0.0
2783,16,12.7373371,12.0,4C-01.1,0.0
2786,16,12.7460938,12.0,5C-15,0.0
2787,16,12.7460938,12.0,5C-15,0.0
2788,16,12.74777,12.0,5C-15,0.0
2789,16,12.74777,12.0,5C-15,0.0
2851,16,13.9453611,12.0,5C-15,0.0
2852,16,13.9471035,12.0,Vorraum 5C-15,0.0
2855,16,13.9574375,12.0,4C-01.1,0.0
2870,16,14.00664,12.0,4C-01.1,0.0
2872,16,14.0155106,21.0,5C-15,5.0
2873,16,14.0172367,12.0,5C-15,0.0
2924,16,16.0697918,12.0,5C-15,0.0
2925,16,16.0715,12.0,5C-15,0.0
2926,16,16.0732422,12.0,Küche 5. OG,0.0
2927,16,16.075,12.0,Küche 5. OG,0.0
2928,16,16.092968,12.0,Küche 5. OG,0.0
2929,16,16.0947113,12.0,Küche 5. OG,0.0
2930,16,16.0965,12.0,5C-15,0.0
2931,16,16.0986176,12.0,5C-15,0.0
2948,16,16.60446,21.0,5C-15,5.0
2949,16,16.605648,21.0,5C-15,5.0
2951,16,16.6073723,12.0,Vorraum 5C-15,0.0
2952,16,16.60791,21.0,Vorraum 5C-15,5.0
2953,16,16.60918,12.0,5C-01.1,0.0
2954,16,16.6097,12.0,5C-01.1,0.0
2958,16,16.6367035,12.0,5C-01.1,0.0
2959,16,16.63794,12.0,Vorraum 5C-15,0.0
2960,16,16.6384773,21.0,Vorraum 5C-15,5.0
2961,16,16.639698,21.0,Vorraum 5C-15,5.0
2962,16,16.6402168,12.0,5C-15,0.0
2963,16,16.641407,12.0,5C-15,0.0
2964,16,16.64191,21.0,5C-15,5.0
2981,16,17.4532223,12.0,5C-15,0.0
2982,16,17.4549141,12.0,Vorraum 5C-15,0.0
3002,16,17.519825,12.0,5C-15,0.0
3003,16,17.5215645,12.0,5C-15,0.0
3014,16,17.5512047,21.0,5C-15,5.0
3017,16,17.5618973,12.0,4C-01.1,0.0
